,Date,Latitude,Longitude,Year,Month,Day
1858,2011-09-07,41.981445,-87.820875,2011,9,7
1859,2011-09-07,41.9814566666667,-87.8202016666667,2011,9,7
1860,2011-09-07,41.9814616666667,-87.8195633333333,2011,9,7
1861,2011-09-07,41.98149,-87.8189183333333,2011,9,7
1862,2011-09-07,41.981506666666704,-87.81819166666669,2011,9,7
1863,2011-09-07,41.98152,-87.8174433333333,2011,9,7
1864,2011-09-07,41.9815183333333,-87.81702,2011,9,7
1865,2011-09-07,41.981066666666706,-87.81695500000001,2011,9,7
1866,2011-09-07,41.980655,-87.8170966666667,2011,9,7
1867,2011-09-07,41.9806466666667,-87.8176983333333,2011,9,7
1868,2011-09-07,41.9806266666667,-87.81829,2011,9,7
1869,2011-09-07,41.98061,-87.8189733333333,2011,9,7
1870,2011-09-07,41.9805816666667,-87.819625,2011,9,7
1871,2011-09-07,41.98055,-87.820385,2011,9,7
1872,2011-09-07,41.980506666666706,-87.8210716666667,2011,9,7
1873,2011-09-07,41.980501666666704,-87.82154,2011,9,7
1874,2011-09-07,41.980515000000004,-87.8222566666667,2011,9,7
1875,2011-09-07,41.9804833333333,-87.82308,2011,9,7
1876,2011-09-07,41.9804833333333,-87.8236083333333,2011,9,7
1877,2011-09-07,41.980165,-87.8238416666667,2011,9,7
1878,2011-09-07,41.979634999999995,-87.82386833333331,2011,9,7
1879,2011-09-07,41.979586666666705,-87.82334,2011,9,7
1880,2011-09-07,41.9795966666667,-87.82271999999999,2011,9,7
1881,2011-09-07,41.9796183333333,-87.8220566666667,2011,9,7
1882,2011-09-07,41.979626666666704,-87.8215333333333,2011,9,7
1883,2011-09-07,41.979648333333294,-87.8208266666667,2011,9,7
1884,2011-09-07,41.9796883333333,-87.8202,2011,9,7
1885,2011-09-07,41.979695,-87.8196216666667,2011,9,7
1886,2011-09-07,41.9797083333333,-87.819005,2011,9,7
1887,2011-09-07,41.9797366666667,-87.81827,2011,9,7
1888,2011-09-07,41.9797316666667,-87.81761999999999,2011,9,7
1889,2011-09-07,41.97937,-87.8170566666667,2011,9,7
1890,2011-09-07,41.978916666666706,-87.8171016666667,2011,9,7
1891,2011-09-07,41.978871666666706,-87.8176333333333,2011,9,7
1892,2011-09-07,41.9788583333333,-87.818335,2011,9,7
1893,2011-09-07,41.97882,-87.8195616666667,2011,9,7
1894,2011-09-07,41.9787866666667,-87.8201466666667,2011,9,7
1895,2011-09-07,41.978773333333294,-87.8207233333333,2011,9,7
1896,2011-09-07,41.9787483333333,-87.82136,2011,9,7
1897,2011-09-07,41.9787216666667,-87.8218683333333,2011,9,7
1898,2011-09-07,41.9786966666667,-87.8226483333333,2011,9,7
1899,2011-09-07,41.978685,-87.8234033333333,2011,9,7
1900,2011-09-07,41.9784116666667,-87.8240583333333,2011,9,7
1901,2011-09-07,41.9778983333333,-87.824115,2011,9,7
1902,2011-09-07,41.977776666666706,-87.8236733333333,2011,9,7
1903,2011-09-07,41.977796666666706,-87.82303,2011,9,7
1904,2011-09-07,41.9778016666667,-87.822425,2011,9,7
1905,2011-09-07,41.9778316666667,-87.8218783333333,2011,9,7
1906,2011-09-07,41.977835,-87.82117833333331,2011,9,7
1907,2011-09-07,41.9778566666667,-87.82048499999999,2011,9,7
1908,2011-09-07,41.977883333333295,-87.819815,2011,9,7
1909,2011-09-07,41.977903333333295,-87.8192116666667,2011,9,7
1910,2011-09-07,41.977923333333294,-87.8185133333333,2011,9,7
1911,2011-09-07,41.9779433333333,-87.81781,2011,9,7
1912,2011-09-07,41.9779466666667,-87.8171966666667,2011,9,7
1913,2011-09-07,41.977506666666706,-87.8170766666667,2011,9,7
1914,2011-09-07,41.977081666666706,-87.8171466666667,2011,9,7
1915,2011-09-07,41.9770466666667,-87.81774166666669,2011,9,7
1916,2011-09-07,41.977033333333296,-87.8183333333333,2011,9,7
1917,2011-09-07,41.977011666666705,-87.8190266666667,2011,9,7
1918,2011-09-07,41.9769816666667,-87.8197466666667,2011,9,7
1919,2011-09-07,41.9769583333333,-87.82042,2011,9,7
1920,2011-09-07,41.976941666666704,-87.8210933333333,2011,9,7
1921,2011-09-07,41.976921666666705,-87.82162833333331,2011,9,7
1922,2011-09-07,41.976896666666704,-87.8223133333333,2011,9,7
1923,2011-09-07,41.976876666666705,-87.8230366666667,2011,9,7
1924,2011-09-07,41.976856666666706,-87.8237566666667,2011,9,7
1925,2011-09-07,41.9765266666667,-87.8242466666667,2011,9,7
1926,2011-09-07,41.975998333333294,-87.824275,2011,9,7
1927,2011-09-07,41.9759516666667,-87.8237033333333,2011,9,7
1928,2011-09-07,41.975961666666706,-87.823045,2011,9,7
1929,2011-09-07,41.97598,-87.8224116666667,2011,9,7
1930,2011-09-07,41.9759883333333,-87.821775,2011,9,7
1931,2011-09-07,41.976009999999995,-87.8211366666667,2011,9,7
1932,2011-09-07,41.97603166666671,-87.82053,2011,9,7
1933,2011-09-07,41.976026666666705,-87.8199433333333,2011,9,7
1934,2011-09-07,41.97605,-87.8194666666667,2011,9,7
1935,2011-09-07,41.976085,-87.818765,2011,9,7
1936,2011-09-07,41.976093333333296,-87.8181233333333,2011,9,7
1937,2011-09-07,41.976105,-87.8174466666667,2011,9,7
1938,2011-09-07,41.975640000000006,-87.8170666666667,2011,9,7
1939,2011-09-07,41.975221666666705,-87.817205,2011,9,7
1940,2011-09-07,41.97521333333329,-87.8177483333333,2011,9,7
1941,2011-09-07,41.975184999999996,-87.8183783333333,2011,9,7
1942,2011-09-07,41.975171666666704,-87.8190233333333,2011,9,7
1943,2011-09-07,41.975148333333294,-87.8194716666667,2011,9,7
1944,2011-09-07,41.975126666666704,-87.8201066666667,2011,9,7
1945,2011-09-07,41.975105,-87.8208016666667,2011,9,7
1946,2011-09-07,41.9750883333333,-87.821485,2011,9,7
1947,2011-09-07,41.97507,-87.8221,2011,9,7
1948,2011-09-07,41.975038333333295,-87.8228316666667,2011,9,7
1949,2011-09-07,41.975018333333296,-87.8235516666667,2011,9,7
1950,2011-09-07,41.975,-87.8241966666667,2011,9,7
1951,2011-09-07,41.974075,-87.8240816666667,2011,9,7
1952,2011-09-07,41.974101666666705,-87.82319,2011,9,7
1953,2011-09-07,41.974126666666706,-87.82238000000001,2011,9,7
1954,2011-09-07,41.9741483333333,-87.8216333333333,2011,9,7
1955,2011-09-07,41.974165,-87.8208483333333,2011,9,7
1956,2011-09-07,41.9741783333333,-87.820075,2011,9,7
1957,2011-09-07,41.97419,-87.8195516666667,2011,9,7
1958,2011-09-07,41.973808333333295,-87.8194266666667,2011,9,7
1959,2011-09-07,41.973476666666706,-87.8193033333333,2011,9,7
1960,2011-09-07,41.973485,-87.8187016666667,2011,9,7
1961,2011-09-07,41.9731683333333,-87.81849333333331,2011,9,7
1962,2011-09-07,41.972623333333296,-87.818505,2011,9,7
1963,2011-09-07,41.9721,-87.8185083333333,2011,9,7
1964,2011-09-07,41.971534999999996,-87.8185,2011,9,7
1965,2011-09-07,41.971056666666705,-87.81844,2011,9,7
1966,2011-09-07,41.971011666666705,-87.8177916666667,2011,9,7
1967,2011-09-07,41.97137,-87.8176083333333,2011,9,7
1968,2011-09-07,41.97188,-87.81759833333331,2011,9,7
1969,2011-09-07,41.972393333333294,-87.8175933333333,2011,9,7
1970,2011-09-07,41.9729233333333,-87.817575,2011,9,7
1971,2011-09-07,41.9733983333333,-87.8175833333333,2011,9,7
1972,2011-09-07,41.97354,-87.81718000000001,2011,9,7
1973,2011-09-07,41.9737566666667,-87.8169633333333,2011,9,7
1974,2011-09-07,41.974815,-87.816975,2011,9,7
1975,2011-09-07,41.9753266666667,-87.8169633333333,2011,9,7
1976,2011-09-07,41.975840000000005,-87.8169666666667,2011,9,7
1977,2011-09-07,41.9761,-87.8166733333333,2011,9,7
1978,2011-09-07,41.976113333333295,-87.8159866666667,2011,9,7
1979,2011-09-07,41.976558333333294,-87.81579,2011,9,7
1980,2011-09-07,41.976890000000004,-87.8157833333333,2011,9,7
1981,2011-09-07,41.9759316666667,-87.8157783333333,2011,9,7
1982,2011-09-07,41.975508333333295,-87.8157666666667,2011,9,7
1983,2011-09-07,41.974909999999994,-87.8157566666667,2011,9,7
1984,2011-09-07,41.97449,-87.815765,2011,9,7
1985,2011-09-07,41.97438,-87.8153066666667,2011,9,7
1986,2011-09-07,41.974470000000004,-87.81456,2011,9,7
1987,2011-09-07,41.974906666666705,-87.8145116666667,2011,9,7
1988,2011-09-07,41.9754083333333,-87.8145116666667,2011,9,7
1989,2011-09-07,41.975935,-87.8145016666667,2011,9,7
1990,2011-09-07,41.9764166666667,-87.814495,2011,9,7
1991,2011-09-07,41.976673333333295,-87.81449,2011,9,7
1992,2011-09-07,41.977090000000004,-87.8144983333333,2011,9,7
1993,2011-09-07,41.9773983333333,-87.8145016666667,2011,9,7
1994,2011-09-07,41.977768333333294,-87.814475,2011,9,7
1995,2011-09-07,41.9779016666667,-87.8140466666667,2011,9,7
1996,2011-09-07,41.9779133333333,-87.8136016666667,2011,9,7
1997,2011-09-07,41.977726666666705,-87.8132816666667,2011,9,7
1998,2011-09-07,41.97721,-87.81328,2011,9,7
1999,2011-09-07,41.976713333333294,-87.813275,2011,9,7
2000,2011-09-07,41.976186666666706,-87.8132833333333,2011,9,7
2001,2011-09-07,41.9756316666667,-87.81328,2011,9,7
2002,2011-09-07,41.975085,-87.8132766666667,2011,9,7
2003,2011-09-07,41.974595,-87.8132766666667,2011,9,7
2004,2011-09-07,41.974408333333294,-87.8129733333333,2011,9,7
2005,2011-09-07,41.9744266666667,-87.81231333333331,2011,9,7
2006,2011-09-07,41.974804999999996,-87.8120716666667,2011,9,7
2007,2011-09-07,41.975215000000006,-87.8120583333333,2011,9,7
2008,2011-09-07,41.975745,-87.8120633333333,2011,9,7
2009,2011-09-07,41.9761883333333,-87.812035,2011,9,7
2010,2011-09-07,41.976758333333294,-87.812055,2011,9,7
2011,2011-09-07,41.97719,-87.812045,2011,9,7
2012,2011-09-07,41.97764,-87.81203000000001,2011,9,7
2013,2011-09-07,41.978075,-87.8120166666667,2011,9,7
2014,2011-09-07,41.978308333333295,-87.8117066666667,2011,9,7
2015,2011-09-07,41.9782983333333,-87.81107166666669,2011,9,7
2016,2011-09-07,41.9783,-87.8104283333333,2011,9,7
2017,2011-09-07,41.9782066666667,-87.809915,2011,9,7
2018,2011-09-07,41.978155,-87.8095083333333,2011,9,7
2019,2011-09-07,41.9784616666667,-87.8089016666667,2011,9,7
2020,2011-09-07,41.978584999999995,-87.808355,2011,9,7
2021,2011-09-07,41.978629999999995,-87.8075666666667,2011,9,7
2022,2011-09-07,41.97842,-87.8072266666667,2011,9,7
2023,2011-09-07,41.977926666666704,-87.8072916666667,2011,9,7
2024,2011-09-07,41.9779166666667,-87.8078683333333,2011,9,7
2025,2011-09-07,41.97782,-87.8083683333333,2011,9,7
2026,2011-09-07,41.977438333333296,-87.80839,2011,9,7
2027,2011-09-07,41.977213333333296,-87.8080966666667,2011,9,7
2028,2011-09-07,41.976851666666704,-87.8071816666667,2011,9,7
2029,2011-09-07,41.976378333333294,-87.807185,2011,9,7
2030,2011-09-07,41.97598,-87.8071833333333,2011,9,7
2031,2011-09-07,41.9754533333333,-87.807185,2011,9,7
2032,2011-09-07,41.9748433333333,-87.80717666666669,2011,9,7
2033,2011-09-07,41.974645,-87.80771,2011,9,7
2034,2011-09-07,41.9746066666667,-87.80861166666669,2011,9,7
2035,2011-09-07,41.974568333333295,-87.8095583333333,2011,9,7
2036,2011-09-07,41.974545,-87.8104966666667,2011,9,7
2037,2011-09-07,41.9745116666667,-87.81149,2011,9,7
2038,2011-09-07,41.9761633333333,-87.8120416666667,2011,9,7
2039,2011-09-07,41.976671666666704,-87.81204833333331,2011,9,7
2040,2011-09-07,41.9772183333333,-87.8120466666667,2011,9,7
2041,2011-09-07,41.977635,-87.8119983333333,2011,9,7
2042,2011-09-07,41.9776283333333,-87.8113983333333,2011,9,7
2043,2011-09-07,41.97765333333329,-87.810715,2011,9,7
2044,2011-09-07,41.977551666666706,-87.8100533333333,2011,9,7
2045,2011-09-07,41.9772416666667,-87.8096016666667,2011,9,7
2046,2011-09-07,41.976820000000004,-87.809335,2011,9,7
2047,2011-09-07,41.976378333333294,-87.8092533333333,2011,9,7
2048,2011-09-07,41.9762833333333,-87.80975500000001,2011,9,7
2049,2011-09-07,41.976275,-87.81035666666669,2011,9,7
2050,2011-09-07,41.976268333333294,-87.8110383333333,2011,9,7
2051,2011-09-07,41.976246666666704,-87.8116483333333,2011,9,7
2052,2011-09-07,41.976995,-87.81178,2011,9,7
2053,2011-09-07,41.9769933333333,-87.8110866666667,2011,9,7
2054,2011-09-07,41.976878333333296,-87.8103983333333,2011,9,7
2055,2011-09-07,41.978441666666704,-87.8120166666667,2011,9,7
2056,2011-09-07,41.978840000000005,-87.8119716666667,2011,9,7
2057,2011-09-07,41.9791716666667,-87.8118666666667,2011,9,7
2058,2011-09-07,41.9797066666667,-87.8118566666667,2011,9,7
2059,2011-09-07,41.980258333333296,-87.8118516666667,2011,9,7
2060,2011-09-07,41.980775,-87.8118466666667,2011,9,7
2061,2011-09-07,41.9809533333333,-87.8114466666667,2011,9,7
2062,2011-09-07,41.980920000000005,-87.8109633333333,2011,9,7
2063,2011-09-07,41.980903333333295,-87.81043333333331,2011,9,7
2064,2011-09-07,41.9808883333333,-87.8098516666667,2011,9,7
2065,2011-09-07,41.980791666666704,-87.8092333333333,2011,9,7
2066,2011-09-07,41.98036,-87.80904,2011,9,7
2067,2011-09-07,41.979775,-87.80904,2011,9,7
2068,2011-09-07,41.97926,-87.80904,2011,9,7
2069,2011-09-07,41.979105,-87.80946999999999,2011,9,7
2070,2011-09-07,41.97916,-87.809995,2011,9,7
2071,2011-09-07,41.9796466666667,-87.81000999999999,2011,9,7
2072,2011-09-07,41.9801766666667,-87.80999,2011,9,7
2073,2011-09-07,41.9806683333333,-87.8099783333333,2011,9,7
2074,2011-09-07,41.98095,-87.8107383333333,2011,9,7
2075,2011-09-07,41.980546666666704,-87.810885,2011,9,7
2076,2011-09-07,41.980073333333294,-87.81089166666669,2011,9,7
2077,2011-09-07,41.97958,-87.8109,2011,9,7
2078,2011-09-07,41.9791,-87.8109333333333,2011,9,7
2079,2011-09-07,41.9791233333333,-87.8114583333333,2011,9,7
2080,2011-09-07,41.9793033333333,-87.81193,2011,9,7
2081,2011-09-07,41.9793266666667,-87.8126216666667,2011,9,7
2082,2011-09-07,41.979715,-87.8127966666667,2011,9,7
2083,2011-09-07,41.980216666666706,-87.81280500000001,2011,9,7
2084,2011-09-07,41.980731666666706,-87.8127933333333,2011,9,7
2085,2011-09-07,41.9811366666667,-87.8127366666667,2011,9,7
2086,2011-09-07,41.981348333333294,-87.8130883333333,2011,9,7
2087,2011-09-07,41.9814533333333,-87.8135966666667,2011,9,7
2088,2011-09-07,41.98104,-87.813845,2011,9,7
2089,2011-09-07,41.9805133333333,-87.813845,2011,9,7
2090,2011-09-07,41.979995,-87.8138533333333,2011,9,7
2091,2011-09-07,41.97953333333329,-87.8136283333333,2011,9,7
2092,2011-09-07,41.979358333333295,-87.8130683333333,2011,9,7
2093,2011-09-07,41.981438333333294,-87.813405,2011,9,7
2094,2011-09-07,41.981621666666705,-87.8139666666667,2011,9,7
2095,2011-09-07,41.9818816666667,-87.81407166666669,2011,9,7
2096,2011-09-07,41.9822,-87.81468833333331,2011,9,7
2097,2011-09-07,41.9823483333333,-87.815425,2011,9,7
2098,2011-09-07,41.9825266666667,-87.8162566666667,2011,9,7
2099,2011-09-07,41.98265,-87.81671166666669,2011,9,7
2100,2011-09-07,41.983078333333296,-87.8168083333333,2011,9,7
2101,2011-09-07,41.9834383333333,-87.81681,2011,9,7
2102,2011-09-07,41.983675,-87.8174016666667,2011,9,7
2103,2011-09-07,41.9838933333333,-87.8180833333333,2011,9,7
2104,2011-09-07,41.98442,-87.8180766666667,2011,9,7
2105,2011-09-07,41.984931666666704,-87.818075,2011,9,7
2106,2011-09-07,41.9853516666667,-87.8180816666667,2011,9,7
2107,2011-09-07,41.985845,-87.81806999999999,2011,9,7
2108,2011-09-07,41.9863533333333,-87.8180883333333,2011,9,7
2109,2011-09-07,41.986865,-87.8180833333333,2011,9,7
2110,2011-09-07,41.987506666666704,-87.8180883333333,2011,9,7
2111,2011-09-07,41.9880383333333,-87.8180916666667,2011,9,7
2112,2011-09-07,41.988518333333296,-87.8180733333333,2011,9,7
2113,2011-09-07,41.988634999999995,-87.818505,2011,9,7
2114,2011-09-07,41.988615,-87.8192233333333,2011,9,7
2115,2011-09-07,41.9885933333333,-87.8199866666667,2011,9,7
2116,2011-09-07,41.9885916666667,-87.820655,2011,9,7
2117,2011-09-07,41.988586666666706,-87.8214283333333,2011,9,7
2118,2011-09-07,41.98823,-87.821675,2011,9,7
2119,2011-09-07,41.987641666666704,-87.82168,2011,9,7
2120,2011-09-07,41.987535,-87.8213066666667,2011,9,7
2121,2011-09-07,41.987576666666705,-87.8205416666667,2011,9,7
2122,2011-09-07,41.987728333333294,-87.81980166666669,2011,9,7
2123,2011-09-07,41.98788333333329,-87.8190433333333,2011,9,7
2124,2011-09-07,41.987915,-87.81831,2011,9,7
2125,2011-09-07,41.988071666666706,-87.8180633333333,2011,9,7
2126,2011-09-07,41.9885683333333,-87.818045,2011,9,7
2127,2011-09-07,41.988695,-87.817615,2011,9,7
2128,2011-09-07,41.9887283333333,-87.8170616666667,2011,9,7
2129,2011-09-07,41.988381666666704,-87.81689,2011,9,7
2130,2011-09-07,41.987784999999995,-87.81689166666669,2011,9,7
2131,2011-09-07,41.9871833333333,-87.8168883333333,2011,9,7
2132,2011-09-07,41.986638333333296,-87.81688,2011,9,7
2133,2011-09-07,41.9859766666667,-87.816875,2011,9,7
2134,2011-09-07,41.985405,-87.8168766666667,2011,9,7
2135,2011-09-07,41.9851916666667,-87.8172983333333,2011,9,7
2136,2011-09-07,41.985186666666706,-87.8180133333333,2011,9,7
2137,2011-09-07,41.985240000000005,-87.81880833333331,2011,9,7
2138,2011-09-07,41.9855266666667,-87.81922166666669,2011,9,7
2139,2011-09-07,41.986101666666706,-87.8191383333333,2011,9,7
2140,2011-09-07,41.986655,-87.8192583333333,2011,9,7
2141,2011-09-07,41.986875,-87.8198066666667,2011,9,7
2142,2011-09-07,41.986773333333296,-87.8203266666667,2011,9,7
2143,2011-09-07,41.9863333333333,-87.8202083333333,2011,9,7
2144,2011-09-07,41.985815,-87.820195,2011,9,7
2145,2011-09-07,41.9852166666667,-87.8202883333333,2011,9,7
2146,2011-09-07,41.9847066666667,-87.8202883333333,2011,9,7
2147,2011-09-07,41.984596666666704,-87.819585,2011,9,7
2148,2011-09-07,41.984483333333294,-87.8187983333333,2011,9,7
2149,2011-09-07,41.9843666666667,-87.8181533333333,2011,9,7
2150,2011-09-07,41.9840316666667,-87.8181533333333,2011,9,7
2151,2011-09-07,41.984038333333295,-87.818915,2011,9,7
2152,2011-09-07,41.984625,-87.8232716666667,2011,9,7
2153,2011-09-07,41.98507,-87.82326,2011,9,7
2154,2011-09-07,41.985225,-87.8228166666667,2011,9,7
2155,2011-09-07,41.98523166666671,-87.82212,2011,9,7
2156,2011-09-07,41.985251666666706,-87.8216033333333,2011,9,7
2157,2011-09-07,41.9852666666667,-87.8208566666667,2011,9,7
2158,2011-09-07,41.9853516666667,-87.82032,2011,9,7
2159,2011-09-07,41.985803333333294,-87.82023833333331,2011,9,7
2160,2011-09-07,41.9858833333333,-87.8208183333333,2011,9,7
2161,2011-09-07,41.9858583333333,-87.8217583333333,2011,9,7
2162,2011-09-07,41.985834999999994,-87.82257666666669,2011,9,7
2163,2011-09-07,41.985855,-87.8231433333333,2011,9,7
2164,2011-09-07,41.986415,-87.82310333333331,2011,9,7
2165,2011-09-07,41.986703333333296,-87.8227166666667,2011,9,7
2166,2011-09-07,41.98672,-87.82197,2011,9,7
2167,2011-09-07,41.986746666666704,-87.8212383333333,2011,9,7
2168,2011-09-07,41.986771666666705,-87.8206366666667,2011,9,7
2169,2011-09-07,41.987086666666706,-87.8205466666667,2011,9,7
2170,2011-09-07,41.987535,-87.82055,2011,9,7
2171,2011-09-07,41.987605,-87.8211483333333,2011,9,7
2172,2011-09-07,41.9877,-87.8217916666667,2011,9,7
2173,2011-09-07,41.9883066666667,-87.8217766666667,2011,9,7
2174,2011-09-07,41.9888633333333,-87.8217733333333,2011,9,7
2175,2011-09-07,41.9894016666667,-87.8217466666667,2011,9,7
2176,2011-09-07,41.9894916666667,-87.8212916666667,2011,9,7
2177,2011-09-07,41.9895,-87.820815,2011,9,7
2178,2011-09-07,41.989645,-87.82174,2011,9,7
2179,2011-09-07,41.9901583333333,-87.8217233333333,2011,9,7
2180,2011-09-07,41.990258333333294,-87.8212433333333,2011,9,7
2181,2011-09-07,41.990525,-87.8208333333333,2011,9,7
2182,2011-09-07,41.990916666666706,-87.8208366666667,2011,9,7
2183,2011-09-07,41.990978333333295,-87.8212566666667,2011,9,7
2184,2011-09-07,41.99092,-87.8214633333333,2011,9,7
2185,2011-09-07,41.991133333333295,-87.82078,2011,9,7
2186,2011-09-07,41.991671666666704,-87.8208783333333,2011,9,7
2187,2011-09-07,41.9919816666667,-87.8214116666667,2011,9,7
2188,2011-09-07,41.992315000000005,-87.8212916666667,2011,9,7
2189,2011-09-07,41.992595,-87.8210166666667,2011,9,7
2190,2011-09-07,41.9918833333333,-87.819525,2011,9,7
2191,2011-09-07,41.9915733333333,-87.8196483333333,2011,9,7
2192,2011-09-07,41.991095,-87.8197266666667,2011,9,7
2193,2011-09-07,41.990534999999994,-87.81976,2011,9,7
2194,2011-09-07,41.9900283333333,-87.819785,2011,9,7
2195,2011-09-07,41.989588333333295,-87.819725,2011,9,7
2196,2011-09-07,41.98957,-87.81915,2011,9,7
2197,2011-09-07,41.9898483333333,-87.8187933333333,2011,9,7
2198,2011-09-07,41.9903666666667,-87.818775,2011,9,7
2199,2011-09-07,41.99079333333329,-87.8190083333333,2011,9,7
2200,2011-09-07,41.9911066666667,-87.81959,2011,9,7
2201,2011-09-07,41.991558333333295,-87.8196883333333,2011,9,7
2202,2011-09-07,41.9910083333333,-87.8177183333333,2011,9,7
2203,2011-09-07,41.990641666666704,-87.81773000000001,2011,9,7
2204,2011-09-07,41.990155,-87.8178283333333,2011,9,7
2205,2011-09-07,41.989638333333296,-87.8178566666667,2011,9,7
2206,2011-09-07,41.9890883333333,-87.8178666666667,2011,9,7
2207,2011-09-07,41.988811666666706,-87.8176183333333,2011,9,7
2208,2011-09-07,41.98883666666671,-87.8170016666667,2011,9,7
2209,2013-07-17,41.9977283333333,-87.7675316666667,2013,7,17
2210,2013-07-17,41.99799,-87.768085,2013,7,17
2211,2013-07-17,41.998236666666706,-87.7686233333333,2013,7,17
2212,2013-07-17,41.998509999999996,-87.769225,2013,7,17
2213,2013-07-17,41.998793333333296,-87.7698333333333,2013,7,17
2214,2013-07-17,41.99908,-87.7704516666667,2013,7,17
2215,2013-07-17,41.999376666666706,-87.7710733333333,2013,7,17
2216,2013-07-17,41.999675,-87.7717133333333,2013,7,17
2217,2013-07-17,41.999958333333296,-87.77230166666669,2013,7,17
2218,2013-07-17,42.0002616666667,-87.7729366666667,2013,7,17
2219,2013-07-17,42.0005183333333,-87.77349,2013,7,17
2220,2013-07-17,42.0007733333333,-87.7740316666667,2013,7,17
2221,2013-07-17,42.001028333333295,-87.7745783333333,2013,7,17
2222,2013-07-17,42.0013033333333,-87.775165,2013,7,17
2223,2013-07-17,42.001586666666704,-87.7757616666667,2013,7,17
2224,2013-07-17,42.0018766666667,-87.77638,2013,7,17
2225,2013-07-17,42.0021666666667,-87.7769983333333,2013,7,17
2226,2013-07-17,42.0024683333333,-87.7776383333333,2013,7,17
2227,2013-07-17,42.002784999999996,-87.7783216666667,2013,7,17
2228,2013-07-17,42.0031033333333,-87.7790033333333,2013,7,17
2229,2013-07-17,42.0034083333333,-87.77967,2013,7,17
2230,2013-07-17,42.0037016666667,-87.780295,2013,7,17
2231,2013-07-17,42.003995,-87.780935,2013,7,17
2232,2013-07-17,42.004321666666705,-87.7815866666667,2013,7,17
2233,2013-07-17,42.004698333333295,-87.7822033333333,2013,7,17
2234,2013-07-17,42.00509,-87.78267,2013,7,17
2235,2013-07-17,42.00563,-87.7831933333333,2013,7,17
2236,2013-07-17,42.006046666666705,-87.78356,2013,7,17
2237,2013-07-17,42.0065883333333,-87.7840283333333,2013,7,17
2238,2013-07-17,42.007055,-87.7844333333333,2013,7,17
2239,2013-07-17,42.007529999999996,-87.78485,2013,7,17
2240,2013-07-17,42.008033333333294,-87.785285,2013,7,17
2241,2013-07-17,42.0084716666667,-87.785675,2013,7,17
2242,2013-07-17,42.0089266666667,-87.7860683333333,2013,7,17
2243,2013-07-17,42.0094116666667,-87.7864866666667,2013,7,17
2244,2013-07-17,42.0098816666667,-87.78689666666669,2013,7,17
2245,2013-07-17,42.010388333333296,-87.7873216666667,2013,7,17
2246,2013-07-17,42.010903333333296,-87.7877483333333,2013,7,17
2247,2013-07-17,42.01144,-87.7882116666667,2013,7,17
2248,2013-07-17,42.0118116666667,-87.7882583333333,2013,7,17
2249,2013-07-17,42.0118116666667,-87.7874133333333,2013,7,17
2250,2013-07-17,42.011835,-87.7866066666667,2013,7,17
2251,2013-07-17,42.011835,-87.7858166666667,2013,7,17
2252,2013-07-17,42.011843333333296,-87.785085,2013,7,17
2253,2013-07-17,42.011858333333294,-87.784405,2013,7,17
2254,2013-07-17,42.011455,-87.784315,2013,7,17
2255,2013-07-17,42.011005,-87.7843183333333,2013,7,17
2256,2013-07-17,42.01056,-87.784325,2013,7,17
2257,2013-07-17,42.010145,-87.7843516666667,2013,7,17
2258,2013-07-17,42.0101316666667,-87.78501666666669,2013,7,17
2259,2013-07-17,42.01013,-87.78564166666669,2013,7,17
2260,2013-07-17,42.010135,-87.7863516666667,2013,7,17
2261,2013-07-17,42.0103816666667,-87.7866533333333,2013,7,17
2262,2013-07-17,42.0109083333333,-87.7866433333333,2013,7,17
2263,2013-07-17,42.011035,-87.7861716666667,2013,7,17
2264,2013-07-17,42.0110183333333,-87.78555166666669,2013,7,17
2265,2013-07-17,42.011011666666704,-87.7849333333333,2013,7,17
2266,2013-07-17,42.011005,-87.7843883333333,2013,7,17
2267,2013-07-17,42.01052,-87.78434,2013,7,17
2268,2013-07-17,42.010161666666704,-87.784305,2013,7,17
2269,2013-07-17,42.0101516666667,-87.7837766666667,2013,7,17
2270,2013-07-17,42.01019,-87.78322,2013,7,17
2271,2013-07-17,42.010684999999995,-87.78321,2013,7,17
2272,2013-07-17,42.01121,-87.783225,2013,7,17
2273,2013-07-17,42.01169166666671,-87.7832033333333,2013,7,17
2274,2013-07-17,42.0118983333333,-87.7828283333333,2013,7,17
2275,2013-07-17,42.011865,-87.782015,2013,7,17
2276,2013-07-17,42.01142,-87.7819783333333,2013,7,17
2277,2013-07-17,42.011036666666705,-87.7819616666667,2013,7,17
2278,2013-07-17,42.01062,-87.78195833333331,2013,7,17
2279,2013-07-17,42.010163333333296,-87.7819883333333,2013,7,17
2280,2013-07-17,42.0101266666667,-87.7825683333333,2013,7,17
2281,2013-07-17,42.010053333333296,-87.7831066666667,2013,7,17
2282,2013-07-17,42.009655,-87.7829916666667,2013,7,17
2283,2013-07-17,42.009335,-87.7827,2013,7,17
2284,2013-07-17,42.0089633333333,-87.7823716666667,2013,7,17
2285,2013-07-17,42.008658333333294,-87.78213000000001,2013,7,17
2286,2013-07-17,42.0083633333333,-87.7826166666667,2013,7,17
2287,2013-07-17,42.008058333333295,-87.783215,2013,7,17
2288,2013-07-17,42.008095000000004,-87.7836766666667,2013,7,17
2289,2013-07-17,42.008525,-87.78406333333331,2013,7,17
